Date,Open,High,Low,Close,Adj Close,Volume
18/07/2019,46450,46450,45650,46100,40449.96484,5143554
19/07/2019,46650,46950,46600,46800,41064.17188,8819393
22/07/2019,46800,47300,46600,47200,41415.14844,9009109
23/07/2019,47350,47550,47050,47300,41502.89063,9061381
24/07/2019,47100,47150,46250,46400,40713.19922,8756522
25/07/2019,47150,47200,46600,47200,41415.14844,8408838
26/07/2019,46650,47150,46550,47150,41371.28125,7873886
29/07/2019,46800,47050,46000,46100,40449.96484,6856846
30/07/2019,46300,46850,46300,46550,40844.81641,5551014
31/07/2019,46200,46600,45000,45350,39791.87891,12872916
01/08/2019,44900,45500,44850,45200,39660.26563,7811181
02/08/2019,44550,45500,44300,44950,39440.89844,12151374
05/08/2019,44350,44600,43600,43950,38563.46875,14214086
06/08/2019,42500,43800,42500,43500,38168.62109,15083824
07/08/2019,43600,43900,43100,43200,37905.39063,10002533
08/08/2019,43250,43500,42650,42650,37422.80078,16926881
09/08/2019,43250,43350,43050,43150,37861.52734,9685147
12/08/2019,44000,44000,43550,43700,38344.10938,8466169
13/08/2019,43500,43500,42950,43000,37729.89844,7276979
14/08/2019,43900,44250,43500,43700,38344.10938,8750135
16/08/2019,43800,43900,43300,43900,38519.58984,9528115
19/08/2019,44350,44350,43500,43600,38256.36328,6014218
20/08/2019,43950,44600,43550,44450,39002.1875,8434205
21/08/2019,44350,44800,44150,44500,39046.07031,6571717
22/08/2019,44500,44700,43850,44050,38651.20313,8061177
23/08/2019,43800,44200,43650,43950,38563.46875,5017381
26/08/2019,43050,43800,42950,43600,38256.36328,7954949
27/08/2019,43650,44200,43600,44050,38651.20313,16883932
28/08/2019,44100,44400,43750,44150,38738.96094,5758333
29/08/2019,44200,44200,43050,43400,38080.88672,10768862
30/08/2019,43750,44300,43750,44000,38607.34375,9899073
02/09/2019,44850,44850,43650,43800,38431.84375,7185537
03/09/2019,43550,43650,43100,43250,37949.26172,9774941
04/09/2019,43250,44100,43150,44100,38695.08203,12441837
05/09/2019,44800,46100,44450,45700,40098.97656,18297430
06/09/2019,46500,46500,45850,46300,40625.45703,9896562
09/09/2019,46450,47000,46300,46900,41151.91406,9434157
10/09/2019,47100,47200,46550,47000,41239.65625,9231792
11/09/2019,47300,47400,46800,47150,41371.28125,16141619
16/09/2019,47000,47100,46400,47100,41327.40625,15550926
17/09/2019,47000,47100,46800,46900,41151.91406,7006280
18/09/2019,46900,47700,46800,47700,41853.875,10413027
19/09/2019,48050,49200,47850,49150,43126.14844,16461413
20/09/2019,49400,49600,49100,49200,43170.02734,15460210
23/09/2019,49250,49300,49000,49300,43257.76563,7568553
24/09/2019,49050,49650,48850,49500,43433.26172,7871955
25/09/2019,49200,49350,48800,48900,42906.78906,9187141
26/09/2019,49000,49250,48900,49200,43170.02734,8494756
27/09/2019,48000,48700,48000,48400,42775.85547,8048041
30/09/2019,48050,49250,47900,49050,43350.3125,9497119
01/10/2019,48900,49100,48650,48850,43173.56641,6206035
02/10/2019,48350,48400,47600,47600,42068.81641,8382463
04/10/2019,47400,48650,47350,48000,42422.33594,9331695
07/10/2019,48350,48700,47650,47750,42201.37891,7047273
08/10/2019,47900,49000,47600,48900,43217.74609,14239367
10/10/2019,48200,49200,48000,48550,42908.41406,18639855
11/10/2019,49000,49450,48800,49150,43438.69531,7783275
14/10/2019,50000,50300,49850,50000,44189.93359,11130635
15/10/2019,49900,50200,49900,50100,44278.30859,6058105
16/10/2019,50700,50900,50400,50700,44808.58594,9136282
17/10/2019,50500,50600,50100,50500,44631.83203,6701380
18/10/2019,50300,50900,49650,49900,44101.54688,8483106
21/10/2019,49900,50400,49800,50300,44455.06641,4406531
22/10/2019,50800,51500,50700,51200,45250.48828,10898729
23/10/2019,51300,51500,50800,51200,45250.48828,8663880
24/10/2019,52500,52500,50500,50700,44808.58594,21185785
25/10/2019,50800,51200,50500,50900,44985.35156,7879897
28/10/2019,50700,51500,50700,51300,45338.87891,6431522
29/10/2019,51400,51700,50800,51100,45162.10938,7581629
30/10/2019,50700,50800,50200,50400,44543.44531,8959435
31/10/2019,51000,51400,50300,50400,44543.44531,10304777
01/11/2019,50600,51200,50400,51200,45250.48828,8467846
04/11/2019,51700,52300,51400,52300,46222.66406,13012411
05/11/2019,52400,52700,52100,52700,46576.19141,10581034
06/11/2019,52900,53500,52700,53300,47106.46484,14361133
07/11/2019,53400,53400,52400,52900,46752.94922,9257116
08/11/2019,53200,53300,52000,52100,46045.91406,11603290
11/11/2019,52200,52200,51400,51600,45604.00391,8185952
12/11/2019,51800,52600,51600,52600,46487.80469,6576148
13/11/2019,52500,52500,52000,52500,46399.42188,6225196
14/11/2019,51900,52800,51900,52800,46664.57031,12010018
15/11/2019,52900,53700,52600,53700,47459.98438,9703360
18/11/2019,53600,53800,53200,53500,47283.23047,7746554
19/11/2019,53200,53500,52700,53500,47283.23047,8907177
20/11/2019,53400,53400,52000,52000,45957.52734,12560070
21/11/2019,51600,52100,50600,51000,45073.71875,14298646
22/11/2019,51000,51600,50900,51600,45604.00391,8478310
25/11/2019,52200,52600,51700,51800,45780.76563,9050625
26/11/2019,51900,52900,51800,51800,45780.76563,27372226
27/11/2019,51800,52300,51600,52200,46134.28516,7546261
28/11/2019,51900,52100,51300,51300,45338.87891,6833885
29/11/2019,51200,51400,50200,50300,44455.06641,11179334
02/12/2019,50900,51300,50400,50400,44543.44531,18877252
03/12/2019,49800,50300,49500,49900,44101.54688,12059812
04/12/2019,49600,49850,49000,49450,43703.84375,13246549
05/12/2019,50200,50400,49500,49500,43748.03516,10449715
06/12/2019,50100,50900,49950,50400,44543.44531,11414563
09/12/2019,50900,51400,50700,51200,45250.48828,8470627
10/12/2019,51000,51600,50700,51500,45515.62109,6882771
11/12/2019,51500,52200,51400,51900,45869.14844,11379521
12/12/2019,53000,53300,52700,53300,47106.46484,29178697
13/12/2019,54500,54800,53900,54700,48343.77734,18120261
16/12/2019,54500,54900,54300,54700,48343.77734,11512405
17/12/2019,55800,56700,55400,56700,50111.38672,19358433
18/12/2019,56700,57200,56000,56300,49757.86328,15558208
19/12/2019,57000,57300,55500,56000,49492.71875,14180520
20/12/2019,56100,56500,55600,56000,49492.71875,12095519
23/12/2019,56100,56400,55100,55500,49050.81641,9839252
24/12/2019,55600,55700,54800,55000,48608.92578,11868463
26/12/2019,54700,55400,54400,55400,48962.45313,9645034
27/12/2019,55700,56900,55500,56500,50255.75391,12313056
30/12/2019,56200,56600,55700,55800,49633.10547,8356767
02/01/2020,55500,56000,55000,55200,49099.42578,12993228
03/01/2020,56000,56600,54900,55500,49366.27734,15422255
06/01/2020,54900,55600,54600,55500,49366.27734,10278951
07/01/2020,55700,56400,55600,55800,49633.10547,10009778
08/01/2020,56200,57400,55900,56800,50522.59766,23501171
09/01/2020,58400,58600,57400,58600,52123.66797,24102579
10/01/2020,58800,59700,58300,59500,52924.19922,16000170
13/01/2020,59600,60000,59100,60000,53368.9375,11359139
14/01/2020,60400,61000,59900,60000,53368.9375,16906295
15/01/2020,59500,59600,58900,59000,52479.45313,14300928
16/01/2020,59100,60700,59000,60700,53991.57813,14381774
17/01/2020,61900,62000,61000,61300,54525.26953,16025661
20/01/2020,62000,62800,61700,62400,55503.69141,12528855
21/01/2020,62000,62400,61200,61400,54614.21094,11142693
22/01/2020,60500,62600,60400,62300,55414.75,15339565
23/01/2020,61800,61800,60700,60800,54080.51953,14916555
28/01/2020,59400,59400,58300,58800,52301.55469,23664541
29/01/2020,59100,59700,58800,59100,52568.40625,16446102
30/01/2020,58800,58800,56800,57200,50878.38672,20821939
31/01/2020,57800,58400,56400,56400,50166.80859,19749457
03/02/2020,55500,57400,55200,57200,50878.38672,23995260
04/02/2020,57100,59000,56800,58900,52390.50391,21800192
05/02/2020,60000,60200,58900,59500,52924.19922,19278165
06/02/2020,60100,61100,59700,61100,54347.37109,14727159
07/02/2020,61100,61200,59700,60400,53724.73047,16402493
10/02/2020,59200,59800,59100,59700,53102.09766,13107121
11/02/2020,59800,60700,59700,59900,53279.99219,11071231
12/02/2020,60300,60700,59700,60500,53813.67578,12904207
13/02/2020,61200,61600,60500,60700,53991.57813,18449775
14/02/2020,60900,61900,60200,61800,54970.00391,13276067
17/02/2020,61600,62000,61200,61500,54703.16797,8740596
18/02/2020,60800,60900,59700,59800,53191.04297,16674266
19/02/2020,59800,60400,59400,60200,53546.83594,12951496
20/02/2020,60700,61300,59600,60000,53368.9375,14591924
21/02/2020,58800,59800,58500,59200,52657.35156,13777393
24/02/2020,57400,58100,56800,56800,50522.59766,25627537
25/02/2020,56200,58000,56200,57900,51501.02734,23885408
26/02/2020,56000,57000,56000,56500,50255.75391,25483102
27/02/2020,56300,56900,55500,55900,49722.06641,23209541
28/02/2020,55000,55500,54200,54200,48209.94922,30054227
02/03/2020,54300,55500,53600,55000,48921.53125,30403412
03/03/2020,56700,56900,55100,55400,49277.32813,30330295
04/03/2020,54800,57600,54600,57400,51056.28516,24765728
05/03/2020,57600,58000,56700,57800,51412.08203,21698990
06/03/2020,56500,57200,56200,56500,50255.75391,18716656
09/03/2020,56500,56500,56500,56500,50255.75391,0
10/03/2020,53800,54900,53700,54600,48565.73047,32106554
11/03/2020,54300,54400,52000,52100,46342.03906,45707281
12/03/2020,52100,52100,52100,52100,46342.03906,0
13/03/2020,47450,51600,46850,49950,44429.64844,59462933
16/03/2020,50100,50900,48800,48900,43495.68359,33339821
17/03/2020,46900,49650,46700,47300,42072.52344,51218151
18/03/2020,47750,48350,45600,45600,40560.38672,40152623
19/03/2020,46400,46650,42300,42950,38203.27344,56925513
20/03/2020,44150,45500,43550,45400,40382.49609,49730008
23/03/2020,42600,43550,42400,42500,37802.99609,41701626
24/03/2020,43850,46950,43050,46950,41761.19922,49801908
25/03/2020,48950,49600,47150,48650,43273.3125,52735922
26/03/2020,49000,49300,47700,47800,42517.25781,42185129
27/03/2020,49600,49700,46850,48300,42962.00391,39896178
30/03/2020,47050,48350,46550,47850,42875.98047,26797395
31/03/2020,48000,48500,47150,47750,42786.375,30654261
01/04/2020,47450,47900,45800,45800,41039.07813,27259532
02/04/2020,46200,46850,45350,46800,41935.12109,21621076
03/04/2020,47400,47600,46550,47000,42114.32813,22784682
06/04/2020,47500,48800,47250,48700,43637.61719,23395726
07/04/2020,49650,50200,49000,49600,44444.05859,31524034
08/04/2020,49600,49750,48600,48600,43548.01172,25010314
09/04/2020,49750,49800,48700,49100,43996.03125,22628058
10/04/2020,48950,49250,48650,49250,44130.43359,17839111
13/04/2020,48650,48900,48300,48300,43279.19531,14431800
14/04/2020,48800,49200,48300,49000,43906.42969,14206216
16/04/2020,49350,49350,48550,49000,43906.42969,23349760
17/04/2020,50800,52000,50300,51400,46056.95313,32041675
20/04/2020,51400,51400,50000,50100,44892.08984,21866354
21/04/2020,49400,49700,48700,49250,44130.43359,27407543
22/04/2020,48700,50000,48350,49850,44668.07813,18613864
23/04/2020,50200,50300,49500,49850,44668.07813,18754442
24/04/2020,49650,49750,49000,49350,44220.04297,15618347
27/04/2020,49350,50000,49100,49850,44668.07813,14049471
28/04/2020,49850,50100,49300,50100,44892.08984,16095399
29/04/2020,49900,50500,49600,50000,44802.48047,15604533
04/05/2020,48900,49100,48500,48500,43458.41016,26083749
06/05/2020,49000,49200,48500,49200,44085.63281,18070225
07/05/2020,49200,49300,48700,48800,43727.22266,13884411
08/05/2020,49100,49350,48800,48800,43727.22266,15319700
11/05/2020,48900,49250,48300,48400,43368.80078,16357743
12/05/2020,48400,48500,47550,47900,42920.77344,23433590
13/05/2020,47250,48550,47200,48550,43503.20313,20223277
14/05/2020,47750,48100,47650,48000,43010.37891,19305974
15/05/2020,48400,48450,47700,47850,42875.98047,18463118
18/05/2020,47950,49100,47600,48800,43727.22266,20481981
19/05/2020,50100,50500,49700,50300,45071.29297,25168295
20/05/2020,50000,50200,49800,50000,44802.48047,14896899
21/05/2020,50300,50400,49850,49950,44757.67969,14949266
22/05/2020,49600,49800,48600,48750,43682.41016,19706284
25/05/2020,48750,48900,48450,48850,43772.02734,14337913
26/05/2020,48700,49450,48600,49250,44130.43359,15127490
27/05/2020,48950,50000,48800,49900,44712.875,19548479
28/05/2020,51100,51200,49900,50400,45160.90234,31309318
29/05/2020,50000,50700,49700,50700,45429.71875,27596961
01/06/2020,50800,51200,50600,51200,45877.74219,16949183
02/06/2020,51000,51500,50800,51400,46056.95313,14247933
03/06/2020,51800,55000,51700,54500,48834.70313,49257814
04/06/2020,55800,57000,54600,54600,48924.30078,40220334
05/06/2020,54400,55900,54000,55500,49730.76172,22743629
08/06/2020,56400,56500,54700,54900,49193.125,25634965
09/06/2020,55800,56500,54400,55500,49730.76172,23998831
10/06/2020,55100,55900,54900,55400,49641.15625,16742493
11/06/2020,54500,55100,53200,54300,48655.49219,33815123
12/06/2020,52100,52800,51500,52300,46863.38672,26976019
15/06/2020,51400,52000,49900,49900,44712.875,28772921
16/06/2020,51200,52100,50600,52100,46684.1875,21808375
17/06/2020,52100,52900,51300,52200,46773.79297,26672595
18/06/2020,52200,52300,51600,52300,46863.38672,15982926
19/06/2020,52600,52900,51600,52900,47401.02734,18157985
22/06/2020,52000,52600,51800,52000,46594.57813,13801350
23/06/2020,52500,52800,51100,51400,46056.95313,18086152
24/06/2020,51900,53900,51600,52900,47401.02734,24519552
25/06/2020,52100,53000,51900,51900,46504.97656,18541624
26/06/2020,52800,53900,52200,53300,47759.44531,21575360
29/06/2020,52500,53200,52000,52400,47266.9375,17776925
30/06/2020,53900,53900,52800,52800,47627.75,21157172
01/07/2020,53400,53600,52400,52600,47447.33594,16706143
02/07/2020,52100,52900,52100,52900,47717.94922,14142583
03/07/2020,53000,53600,52700,53600,48349.38281,11887868
06/07/2020,54000,55000,53800,55000,49612.23828,19856623
07/07/2020,55800,55900,53400,53400,48168.96484,30760032
08/07/2020,53600,53900,52900,53000,47808.15234,19664652
09/07/2020,53200,53600,52800,52800,47627.75,17054850
10/07/2020,53100,53200,52300,52700,47537.53906,13714746
13/07/2020,53300,53800,53100,53400,48168.96484,12240188
14/07/2020,53700,53800,53200,53800,48529.78516,14269484
15/07/2020,54400,55000,54300,54700,49341.62891,24051450
16/07/2020,54800,54800,53800,53800,48529.78516,16779127
17/07/2020,54200,54700,54100,54400,49071.01563,10096174
20/07/2020,54800,54800,54000,54200,48890.60938,10507530
21/07/2020,55200,55400,54800,55300,49882.84766,18297260
22/07/2020,55300,55500,54700,54700,49341.62891,12885057
23/07/2020,54700,54700,53800,54100,48800.39453,16214932
24/07/2020,54000,54400,53700,54200,48890.60938,10994535
27/07/2020,54300,55700,54300,55600,50153.45703,21054421
28/07/2020,57000,58800,56400,58600,52859.58203,48431566
29/07/2020,60300,60400,58600,59000,53220.39453,36476611
30/07/2020,59700,60100,59000,59000,53220.39453,19285354
31/07/2020,59500,59600,57700,57900,52228.15234,21943345
03/08/2020,57800,57900,56700,56800,51235.91016,21158940
04/08/2020,57200,58100,57000,57300,51686.93359,19419694
05/08/2020,57300,57500,56300,56900,51326.10547,17739706
06/08/2020,57100,58400,57100,58000,52318.35547,21625874
07/08/2020,57900,58400,57100,57500,51867.34375,18751717
10/08/2020,57600,58300,57500,57800,52137.94141,17774291
11/08/2020,58000,59500,57800,58200,52498.76953,24907912
12/08/2020,58200,59000,57700,59000,53220.39453,18573934
13/08/2020,59400,59600,58000,58700,52949.78906,22089460
14/08/2020,58000,58400,57700,58000,52318.35547,15672548
18/08/2020,58900,59900,58000,58400,52679.17188,25307825
19/08/2020,59000,59200,57800,57800,52137.94141,16930719
20/08/2020,57600,57600,55300,55400,49973.05469,30386029
21/08/2020,56200,56900,55800,55900,50424.07422,21142288
24/08/2020,55800,56600,55400,56100,50604.47656,15055896
25/08/2020,56400,56800,56100,56400,50875.08984,14021705
26/08/2020,56400,56500,55700,56400,50875.08984,17651593
27/08/2020,56300,56300,55600,55600,50153.45703,16196568
28/08/2020,56100,56300,55400,55400,49973.05469,14619888
31/08/2020,56000,56100,54000,54000,48710.17969,32671367
01/09/2020,54100,54800,54100,54200,48890.60938,19363117
02/09/2020,54600,55100,54100,54400,49071.01563,16905723
03/09/2020,55600,56700,55500,56400,50875.08984,28384920
04/09/2020,55200,55800,55100,55600,50153.45703,22139109
07/09/2020,56100,57300,55800,56500,50965.29297,18685880
08/09/2020,57400,58700,57200,58700,52949.78906,31517520
09/09/2020,58200,59300,57800,58400,52679.17188,30597399
10/09/2020,59900,60000,59100,59200,53400.80078,29923293
11/09/2020,59300,59400,58200,59000,53220.39453,16017098
14/09/2020,60200,60800,59900,60400,54483.26172,20648281
15/09/2020,60900,61000,60500,61000,55024.48047,17877075
16/09/2020,61100,61300,60600,61000,55024.48047,17041444
17/09/2020,60700,60800,59300,59500,53671.41406,25108356
18/09/2020,59800,59900,59100,59300,53491.00781,18884571
21/09/2020,59100,60000,59000,59200,53400.80078,15140387
22/09/2020,59100,59700,57800,58200,52498.76953,20830381
23/09/2020,58400,58800,57400,58600,52859.58203,20111398
24/09/2020,57700,58600,57600,57800,52137.94141,17564020
25/09/2020,57700,58200,57700,57900,52228.15234,11444683
28/09/2020,58300,58800,57900,58200,52821.71875,12614080
29/09/2020,58300,59000,58200,58200,52821.71875,15503563
05/10/2020,57500,59200,57500,58700,53275.51563,20228289
06/10/2020,59400,59900,58700,59000,53547.78516,14463826
07/10/2020,58700,59900,58500,59900,54364.62109,14861838
08/10/2020,60500,60700,59500,59700,54183.10938,24589924
12/10/2020,60000,60400,59900,60400,54818.40625,16145837
13/10/2020,61000,61400,60400,60900,55272.19922,19247631
14/10/2020,61000,61100,60500,60900,55272.19922,16086716
15/10/2020,60700,60800,59700,60000,54455.375,17756232
16/10/2020,60000,60400,59000,59500,54001.58203,16554190
19/10/2020,59600,60200,59500,60000,54455.375,14474985
20/10/2020,60300,60900,60100,60900,55272.19922,19326115
21/10/2020,61200,61500,60600,60900,55272.19922,15703443
22/10/2020,60300,60500,59800,60100,54546.13281,14294095
23/10/2020,60400,60400,59800,60200,54636.89453,9322232
26/10/2020,60400,61100,60100,60400,54818.40625,13268226
27/10/2020,60300,60300,59500,59800,54273.85938,17260416
28/10/2020,59400,59400,58800,59000,53547.78516,14428882
29/10/2020,58200,58500,57500,58100,52730.94922,22636966
30/10/2020,58000,58000,56600,56600,51369.56641,26907844
02/11/2020,56400,57500,56000,57400,52095.64453,20489076
03/11/2020,57900,58900,57600,58800,53366.26953,14950919
04/11/2020,58900,59000,57800,58500,53094.00391,21718561
05/11/2020,59000,60300,58800,60300,54727.66016,20639475
06/11/2020,60700,60800,59600,60100,54546.13281,16910230
09/11/2020,60700,60900,60100,60200,54636.89453,15892961
10/11/2020,60500,60500,59500,60200,54636.89453,19073552
11/11/2020,60700,61400,60400,61300,55635.24609,25628510
12/11/2020,61000,61400,60700,61000,55362.96875,19800573
13/11/2020,61300,63200,61000,63200,57359.66406,31508829
16/11/2020,64000,66700,63900,66300,60173.1875,36354334
17/11/2020,67000,67000,65600,65700,59628.63672,30204089
18/11/2020,65700,66200,64700,64800,58811.81641,22963790
19/11/2020,64100,64800,63900,64600,58630.28906,16590290
20/11/2020,63900,65200,63900,64700,58721.04688,15068682
23/11/2020,64800,67800,64700,67500,61262.30078,27134398
24/11/2020,67900,69500,67000,67700,61443.81641,32158235
25/11/2020,67900,68300,66500,66600,60445.46875,32447065
26/11/2020,66100,68000,66000,68000,61716.08984,19023323
27/11/2020,68000,68400,67600,68200,61897.60938,14063434
30/11/2020,68400,68600,66700,66700,60536.21875,43811016
01/12/2020,67100,68300,67100,67800,61534.58594,22327173
02/12/2020,68400,69900,68300,69500,63077.48828,29703942
03/12/2020,70100,70500,69300,69700,63259.00781,23677989
04/12/2020,70400,72100,70100,71500,64892.66406,28130533
07/12/2020,72400,73500,71900,72900,66163.28906,28490496
08/12/2020,72200,72900,71600,71700,65074.17969,25000338
09/12/2020,72100,73900,72000,73900,67070.875,24077996
10/12/2020,72700,73800,72500,72900,66163.28906,39882928
11/12/2020,73500,73800,73100,73400,66617.08594,18486672
14/12/2020,73600,74500,73200,73800,66980.10156,21510415
15/12/2020,73800,74100,73300,73800,66980.10156,20863671
16/12/2020,74100,74500,73400,73800,66980.10156,17512081
17/12/2020,73400,73700,72600,73300,66526.32031,24293214
18/12/2020,73300,73700,73000,73000,66254.04688,17613029
21/12/2020,73100,73400,72000,73000,66254.04688,20367355
22/12/2020,72500,73200,72100,72300,65618.73438,16304910
23/12/2020,72400,74000,72300,73900,67070.875,19411326
24/12/2020,74100,78800,74000,77800,70610.45313,32502870
28/12/2020,79000,80100,78200,78700,71427.29688,40085044
29/12/2020,78800,78900,77300,78300,72852.72656,30339449
30/12/2020,77400,81300,77300,81000,75364.89844,29417421
04/01/2021,81000,84400,80200,83000,77225.76563,38655276
05/01/2021,81600,83900,81600,83900,78063.13281,35335669
06/01/2021,83300,84500,82100,82200,76481.40625,42089013
07/01/2021,82800,84200,82700,82900,77132.71094,32644642
08/01/2021,83300,90000,83000,88800,82622.23438,59013307
11/01/2021,90000,96800,89500,91000,84669.19531,90306177
12/01/2021,90300,91400,87800,90600,84297.03125,48682416
13/01/2021,89800,91200,89100,89700,83459.64063,36068848
14/01/2021,88700,90000,88700,89700,83459.64063,26393970
15/01/2021,89800,91800,88000,88000,81877.91406,33431809
18/01/2021,86600,87300,84100,85000,79086.61719,43227951
19/01/2021,84500,88000,83600,87000,80947.46875,39895044
20/01/2021,89000,89000,86500,87200,81133.5625,25211127
21/01/2021,87500,88600,86500,88100,81970.94531,25318011
22/01/2021,89000,89700,86800,86800,80761.38281,30861661
25/01/2021,87000,89900,86300,89400,83180.50781,27258534
26/01/2021,88800,89200,86500,86700,80668.35156,33178936
27/01/2021,86600,87700,85600,85600,79644.86719,26423070
28/01/2021,83200,85600,83200,83700,77877.03906,31859808
29/01/2021,84500,85000,82000,82000,76295.33594,39615978
01/02/2021,81700,83400,81000,83000,77225.76563,28046832
02/02/2021,84100,86400,83700,84400,78528.35938,26302077
03/02/2021,84800,85400,83400,84600,78714.45313,22112205
04/02/2021,83500,83800,82100,82500,76760.52344,24171688
05/02/2021,83100,84000,82500,83500,77690.97656,18036835
08/02/2021,83800,84200,83000,83000,77225.76563,15338765
09/02/2021,84000,84800,82700,82700,76946.63281,20898332
10/02/2021,82600,82600,81600,81600,75923.14844,23025766
15/02/2021,83800,84500,83300,84200,78342.28125,23529706
16/02/2021,84500,86000,84200,84900,78993.55469,20483100
17/02/2021,83900,84200,83000,83200,77411.83594,18307735
18/02/2021,83200,83600,82100,82100,76388.35938,21327683
19/02/2021,82300,82800,81000,82600,76853.57813,25880879
22/02/2021,83800,84200,82200,82200,76481.40625,25419886
23/02/2021,81200,82900,81100,82000,76295.33594,20587314
24/02/2021,81800,83600,81300,82000,76295.33594,26807651
25/02/2021,84000,85400,83000,85300,79365.75,34155986
26/02/2021,82800,83400,82000,82500,76760.52344,38520800
02/03/2021,85100,85300,83000,83600,77783.99219,33498180
03/03/2021,83500,84000,82800,84000,78156.19531,19882132
04/03/2021,82600,83200,82200,82400,76667.49219,24348331
05/03/2021,81100,82600,81100,82100,76388.35938,20508971
08/03/2021,82900,83000,81600,82000,76295.33594,17641256
09/03/2021,81400,81900,80600,81400,75737.07813,25420764
10/03/2021,82400,82500,80700,80900,75271.84375,20038422
11/03/2021,81000,82500,81000,82000,76295.33594,23818297
12/03/2021,83100,83500,82400,82800,77039.65625,13530573
15/03/2021,82800,82900,81800,81800,76109.23438,13735798
16/03/2021,82200,83000,82100,82800,77039.65625,12293537
17/03/2021,82800,82900,82000,82300,76574.44531,11625146
18/03/2021,82800,83800,82600,82900,77132.71094,18585244
19/03/2021,82100,82500,81800,81900,76202.27344,15869700
22/03/2021,82000,82300,81700,82000,76295.33594,12670506
23/03/2021,82600,82900,81800,81800,76109.23438,13299907
24/03/2021,81000,81600,80700,81000,75364.89844,17926638
25/03/2021,81000,82100,80800,81200,75550.96875,14758826
26/03/2021,81400,81600,81000,81500,75830.09375,12845778
29/03/2021,81700,81700,81000,81600,75923.14844,14952134
30/03/2021,81600,82300,81300,82200,76821.25781,13121698
31/03/2021,82400,82700,81400,81400,76073.60938,17240518
01/04/2021,82500,83000,82000,82900,77475.45313,18676461
02/04/2021,84000,85200,83900,84800,79251.13281,22997538
05/04/2021,85800,86000,84800,85400,79811.88281,16255990
06/04/2021,86200,86200,85100,86000,80372.625,19042023
07/04/2021,86100,86200,85400,85600,79998.78125,17885538
08/04/2021,85700,85700,84100,84700,79157.67969,19244259
09/04/2021,84700,84900,83400,83600,78129.64844,18193707
12/04/2021,84100,84100,83100,83200,77755.82813,12915282
13/04/2021,83000,84500,82800,84000,78503.5,15238206
14/04/2021,84000,84300,83400,84000,78503.5,13794652
15/04/2021,83700,84500,83400,84100,78596.94531,16377412
16/04/2021,84700,84700,83600,83900,78410.03125,15429522
19/04/2021,83800,84000,83300,83300,77849.27344,15287311
20/04/2021,83300,84000,83100,83900,78410.03125,15521965
21/04/2021,83300,83500,82500,82600,77195.08594,21636079
22/04/2021,82900,83000,82400,82400,77008.17188,13934746
23/04/2021,81900,82900,81600,82800,77382.00781,17805080
26/04/2021,82900,83500,82600,83500,78036.19531,15489938
27/04/2021,83200,83300,82500,82900,77475.45313,12941533
28/04/2021,83200,83200,82100,82100,76727.8125,15596759
29/04/2021,82400,82500,81500,81700,76353.98438,20000973
30/04/2021,81900,82100,81500,81500,76167.07031,18673197
03/05/2021,81000,82400,81000,81700,76353.98438,15710336
04/05/2021,81900,82600,81800,82600,77195.08594,12532550
06/05/2021,81700,82300,81700,82300,76914.72656,17047511
07/05/2021,81800,82100,81500,81900,76540.89063,14154882
10/05/2021,82300,83500,81800,83200,77755.82813,19385027
11/05/2021,82500,82600,81100,81200,75886.69531,28996680
12/05/2021,80800,81200,79800,80000,74765.23438,35812268
13/05/2021,78900,79600,78400,78500,73363.36719,31490096
14/05/2021,79000,80300,78900,80100,74858.6875,16450920
17/05/2021,80800,80900,79200,79600,74391.39844,17740855
18/05/2021,79600,80000,79100,79600,74391.39844,17494407
20/05/2021,79400,79700,79100,79500,74297.94531,16541828
21/05/2021,80100,81500,79800,80100,74858.6875,20961714
24/05/2021,80100,80400,79500,79700,74484.85938,13398666
25/05/2021,80000,80400,79800,79900,74671.78125,13628942
26/05/2021,80400,80500,79700,79800,74578.30469,11984359
27/05/2021,80000,80000,79100,79600,74391.39844,23198510
28/05/2021,79800,80400,79400,80100,74858.6875,12360199
31/05/2021,80300,80600,79600,80500,75232.5,13321324
01/06/2021,80500,81300,80100,80600,75325.96094,14058401
02/06/2021,80400,81400,80300,80800,75512.85938,16414644
03/06/2021,81300,83000,81100,82800,77382.00781,29546007
04/06/2021,82700,82700,81500,82200,76821.25781,18112259
07/06/2021,82700,82800,81600,81900,76540.89063,16496197
08/06/2021,82300,82600,81800,81900,76540.89063,12781226
09/06/2021,81500,82000,81100,81100,75793.25,14908823
10/06/2021,81300,81400,80900,81000,75699.78906,17586995
11/06/2021,81200,81700,80700,81000,75699.78906,14087962
14/06/2021,80800,80900,80500,80500,75232.5,10550078
15/06/2021,80900,81200,80600,80900,75606.32031,10075685
16/06/2021,81500,81900,81100,81800,76447.4375,14999855
17/06/2021,81100,81300,80700,80900,75606.32031,14007385
18/06/2021,81100,81100,80500,80500,75232.5,14916721
21/06/2021,79700,80000,79600,79900,74671.78125,16063340
22/06/2021,80200,80300,79900,80000,74765.23438,11773365
23/06/2021,80500,80600,79900,80100,74858.6875,13856548
24/06/2021,80400,81400,80100,81200,75886.69531,18771080
25/06/2021,81500,81900,81200,81600,76260.51563,13481405
28/06/2021,81700,82000,81600,81900,76540.89063,11578529
29/06/2021,81900,82100,80800,81000,76034.92969,15744317
